,en_name,cn_name,link
152,"Garrotte
        Betrayers/Jiaoshapantu",絞殺叛徒,https://www.yaogun.com/artist/chengdu/jspt.htm
153,GBD,GBD,https://www.yaogun.com/artist/chengdu/gbd.htm
154,Gehou,割喉,https://www.yaogun.com/artist/chengdu/gehou.htm
155,Gejin,[乃/小]金,https://www.yaogun.com/artist/chengdu/gejin.htm
156,Green Spider/Lvsezhizhu,緑色蜘蛛,https://www.yaogun.com/artist/chengdu/lvsezhizhu.htm
157,Gu,蠱,https://www.yaogun.com/artist/chengdu/gu.htm
158,Guangsu,光速,https://www.yaogun.com/artist/chengdu/guangsu.htm
159,Guor,果兒,https://www.yaogun.com/artist/chengdu/guor.htm
160,Herb,HERB,https://www.yaogun.com/artist/chengdu/herb.htm
161,Hechuang,U235,https://www.yaogun.com/artist/chengdu/u235.htm
162,Heibai,黒白,https://www.yaogun.com/artist/chengdu/heibai.htm
163,Heima,黒馬,https://www.yaogun.com/artist/chengdu/heima.htm
164,Heisezengli,黒色贈禮,https://www.yaogun.com/artist/chengdu/heisezengli.htm
165,Heishuijing,黒水晶,https://www.yaogun.com/artist/chengdu/heishuijing.htm
166,Heiyu,黒雨,https://www.yaogun.com/artist/chengdu/heiyu.htm
167,Hejindantou,合金彈頭,https://www.yaogun.com/artist/chengdu/hjdt.htm
168,Herdnight/Muye,牧夜,https://www.yaogun.com/artist/chengdu/muye.htm
169,Hezi,盒子,https://www.yaogun.com/artist/chengdu/hezi.htm
170,Hiding Pants/Zangbaoku,/藏寶袴,https://www.yaogun.com/artist/chengdu/hidingpants.htm
171,Highkick,HIGHKICK,https://www.yaogun.com/artist/chengdu/highkick.htm
172,Hongse zhizao,紅色制造,https://www.yaogun.com/artist/chengdu/hszz.htm
173,Hongchi,紅翅,https://www.yaogun.com/artist/chengdu/hongchi.htm
174,Hongheilan,紅黒藍,https://www.yaogun.com/artist/chengdu/hongheilan.htm
175,Hongqiang,紅墻,https://www.yaogun.com/artist/chengdu/hongqiang.htm
176,Hong yu Hei,紅與黒,https://www.yaogun.com/artist/chengdu/hongyuhei.htm
177,Huanying,幻影,https://www.yaogun.com/artist/chengdu/huanying.htm
178,Huijie,會・傑,https://www.yaogun.com/artist/chengdu/huijie.htm
179,Huita,灰塔,https://www.yaogun.com/artist/chengdu/huita.htm
180,I-A-B,I-A-B,https://www.yaogun.com/artist/chengdu/iab.htm
181,Idolum Of Eddy/T.R.M.I./,迷音,https://www.yaogun.com/artist/chengdu/xzdhx.htm
182,Jack-knife,JACK-KNIFE,https://www.yaogun.com/artist/chengdu/jackknife.htm
183,"Jenny's Doll/Zhenni de
        wanou",珍[女尼]的玩偶,https://www.yaogun.com/artist/chengdu/zhennidewanou.htm
184,Jialouluo,迦樓羅,https://www.yaogun.com/artist/chengdu/jialouluo.htm
185,Jiamianhaidao,假面海盗,https://www.yaogun.com/artist/chengdu/jiamianhaidao.htm
186,Jianjiao,尖叫,https://www.yaogun.com/artist/chengdu/jianjiao.htm
